# Theta(rad) Phi(rad) Memory(strain)
1.299969373899224845e+00 4.685765313828843759e+00 8.778806070951803067e-26
1.299969373899224845e+00 4.792259980052226531e+00 8.707586557638773927e-26
1.299969373899224845e+00 4.898754646275609304e+00 8.421367539339992108e-26
1.299969373899224845e+00 5.005249312498992076e+00 7.913401886720026988e-26
1.299969373899224845e+00 5.111743978722374848e+00 7.193006297974301531e-26
1.299969373899224845e+00 5.218238644945757621e+00 6.332937479891172775e-26
1.299969373899224845e+00 5.324733311169140393e+00 5.411227297983522280e-26
1.299969373899224845e+00 5.431227977392523165e+00 4.461851209827542880e-26
1.299969373899224845e+00 5.537722643615905938e+00 3.526252010534320813e-26
1.299969373899224845e+00 5.644217309839288710e+00 2.625749450644469884e-26
1.299969373899224845e+00 5.750711976062672370e+00 1.777791792980140292e-26
1.299969373899224845e+00 5.857206642286055143e+00 1.006489037483335889e-26
1.299969373899224845e+00 5.963701308509437915e+00 3.359542356695248094e-27
1.299969373899224845e+00 6.070195974732820687e+00 -1.790992394818796404e-27
1.299969373899224845e+00 6.176690640956203460e+00 -5.068965021475057609e-27
1.299969373899224845e+00 6.283185307179586232e+00 -6.259301072904853787e-27
1.408300155057493619e+00 0.000000000000000000e+00 -2.346396215533155022e-27
1.408300155057493619e+00 1.064946662233828140e-01 -1.362050494471167962e-27
1.408300155057493619e+00 2.129893324467656279e-01 1.612907094795670432e-27
1.408300155057493619e+00 3.194839986701484280e-01 6.386102116981879810e-27
1.408300155057493619e+00 4.259786648935312559e-01 1.266462360210983088e-26
1.408300155057493619e+00 5.324733311169140837e-01 2.007010780780862767e-26
1.408300155057493619e+00 6.389679973402968560e-01 2.829588080826521907e-26
1.408300155057493619e+00 7.454626635636797394e-01 3.683371721909367386e-26
1.408300155057493619e+00 8.519573297870625117e-01 4.591303316888756150e-26
1.408300155057493619e+00 9.584519960104452840e-01 5.517058293840943368e-26
1.408300155057493619e+00 1.064946662233828167e+00 6.438523970575059731e-26
1.408300155057493619e+00 1.171441328457210940e+00 7.296016183062018884e-26
1.408300155057493619e+00 1.277935994680593712e+00 7.981134125932079480e-26
1.408300155057493619e+00 1.384430660903976484e+00 8.529132631773422949e-26
1.408300155057493619e+00 1.490925327127359479e+00 8.885196987885936674e-26
1.408300155057493619e+00 1.597419993350742251e+00 8.963510065769184568e-26
1.408300155057493619e+00 1.703914659574125023e+00 8.765454498250203800e-26
1.408300155057493619e+00 1.810409325797507796e+00 8.337746506754748293e-26
1.408300155057493619e+00 1.916903992020890568e+00 7.685663303159126925e-26
1.408300155057493619e+00 2.023398658244273562e+00 6.910963181429698940e-26
1.408300155057493619e+00 2.129893324467656335e+00 6.020682936418910171e-26
1.408300155057493619e+00 2.236387990691039107e+00 5.081021652614261717e-26
1.408300155057493619e+00 2.342882656914421879e+00 4.126422729446376477e-26
1.408300155057493619e+00 2.449377323137804652e+00 3.232389552986930751e-26
1.408300155057493619e+00 2.555871989361187424e+00 2.393781391432242425e-26
1.408300155057493619e+00 2.662366655584570196e+00 1.614425138308752146e-26
1.408300155057493619e+00 2.768861321807952969e+00 9.335795989066808161e-27
1.408300155057493619e+00 2.875355988031336185e+00 3.792953782491731196e-27
1.408300155057493619e+00 2.981850654254718958e+00 -1.136079761637288215e-28
1.408300155057493619e+00 3.088345320478101730e+00 -2.102479236026697365e-27
1.408300155057493619e+00 3.194839986701484502e+00 -2.039280670239705883e-27
1.408300155057493619e+00 3.301334652924867274e+00 4.750801273418664949e-29
1.408300155057493619e+00 3.407829319148250047e+00 3.999675616370178284e-27
1.408300155057493619e+00 3.514323985371632819e+00 9.549280861356913773e-27
1.408300155057493619e+00 3.620818651595015591e+00 1.637395782066398009e-26
1.408300155057493619e+00 3.727313317818398364e+00 2.407373401696092755e-26
1.408300155057493619e+00 3.833807984041781136e+00 3.235940650865398503e-26
1.408300155057493619e+00 3.940302650265163908e+00 4.118283543580158753e-26
1.408300155057493619e+00 4.046797316488547125e+00 5.054502467260914858e-26
1.408300155057493619e+00 4.153291982711929897e+00 6.012635709546975702e-26
1.408300155057493619e+00 4.259786648935312670e+00 6.953223530101502086e-26
1.408300155057493619e+00 4.366281315158695442e+00 7.777939209065557678e-26
1.408300155057493619e+00 4.472775981382078214e+00 8.415675644798604301e-26
1.408300155057493619e+00 4.579270647605460987e+00 8.830600125680684979e-26
1.408300155057493619e+00 4.685765313828843759e+00 9.002536419977947368e-26
1.408300155057493619e+00 4.792259980052226531e+00 8.918876464295308817e-26
1.408300155057493619e+00 4.898754646275609304e+00 8.605025485053316322e-26
1.408300155057493619e+00 5.005249312498992076e+00 8.100225559235130097e-26
1.408300155057493619e+00 5.111743978722374848e+00 7.385987329755953754e-26
1.408300155057493619e+00 5.218238644945757621e+00 6.538311284862271315e-26
1.408300155057493619e+00 5.324733311169140393e+00 5.630443378362508675e-26
1.408300155057493619e+00 5.431227977392523165e+00 4.696095607981032733e-26
1.408300155057493619e+00 5.537722643615905938e+00 3.778655824348700268e-26
1.408300155057493619e+00 5.644217309839288710e+00 2.909639653038655102e-26
1.408300155057493619e+00 5.750711976062672370e+00 2.086233623360105231e-26
1.408300155057493619e+00 5.857206642286055143e+00 1.340450764577742565e-26
1.408300155057493619e+00 5.963701308509437915e+00 6.892849072780703351e-27
1.408300155057493619e+00 6.070195974732820687e+00 1.918609562473599873e-27
1.408300155057493619e+00 6.176690640956203460e+00 -1.235313117840252105e-27
1.408300155057493619e+00 6.283185307179586232e+00 -2.346396215533155022e-27
1.516630936215762171e+00 0.000000000000000000e+00 -2.657751590759745494e-28
1.516630936215762171e+00 1.064946662233828140e-01 7.340789179783082125e-28
1.516630936215762171e+00 2.129893324467656279e-01 3.699935644714877053e-27
1.516630936215762171e+00 3.194839986701484280e-01 8.430795109821677494e-27
1.516630936215762171e+00 4.259786648935312559e-01 1.460421046381370614e-26
1.516630936215762171e+00 5.324733311169140837e-01 2.187440487627603405e-26
1.516630936215762171e+00 6.389679973402968560e-01 2.993292868735882641e-26
1.516630936215762171e+00 7.454626635636797394e-01 3.844734320819913643e-26
1.516630936215762171e+00 8.519573297870625117e-01 4.751166420281757095e-26
1.516630936215762171e+00 9.584519960104452840e-01 5.676123143656584139e-26
1.516630936215762171e+00 1.064946662233828167e+00 6.585226670880600514e-26
1.516630936215762171e+00 1.171441328457210940e+00 7.439798785774587917e-26
1.516630936215762171e+00 1.277935994680593712e+00 8.123927279957306985e-26
1.516630936215762171e+00 1.384430660903976484e+00 8.665245101167105045e-26
1.516630936215762171e+00 1.490925327127359479e+00 9.011435460752663903e-26
1.516630936215762171e+00 1.597419993350742251e+00 9.100273694276743379e-26
1.516630936215762171e+00 1.703914659574125023e+00 8.906710464095266944e-26
1.516630936215762171e+00 1.810409325797507796e+00 8.463605604627005873e-26
1.516630936215762171e+00 1.916903992020890568e+00 7.820218589884652869e-26
1.516630936215762171e+00 2.023398658244273562e+00 7.055635293177790239e-26
1.516630936215762171e+00 2.129893324467656335e+00 6.173499355137756037e-26
1.516630936215762171e+00 2.236387990691039107e+00 5.240822427702231690e-26
1.516630936215762171e+00 2.342882656914421879e+00 4.296286053041592211e-26
1.516630936215762171e+00 2.449377323137804652e+00 3.409516090500534415e-26
1.516630936215762171e+00 2.555871989361187424e+00 2.579003934475383213e-26
1.516630936215762171e+00 2.662366655584570196e+00 1.803539075337413217e-26
1.516630936215762171e+00 2.768861321807952969e+00 1.132554025777030549e-26
1.516630936215762171e+00 2.875355988031336185e+00 5.819607508526441018e-27
1.516630936215762171e+00 2.981850654254718958e+00 1.968688967348861598e-27
1.516630936215762171e+00 3.088345320478101730e+00 -1.942147481298501757e-29
1.516630936215762171e+00 3.194839986701484502e+00 4.005657426934272148e-30
1.516630936215762171e+00 3.301334652924867274e+00 2.027329636073775295e-27
1.516630936215762171e+00 3.407829319148250047e+00 5.879005919231159470e-27
1.516630936215762171e+00 3.514323985371632819e+00 1.130695016470760497e-26
1.516630936215762171e+00 3.620818651595015591e+00 1.798468642453765151e-26
1.516630936215762171e+00 3.727313317818398364e+00 2.559358194241992707e-26
1.516630936215762171e+00 3.833807984041781136e+00 3.387609730103404156e-26
1.516630936215762171e+00 3.940302650265163908e+00 4.272777580526610084e-26
1.516630936215762171e+00 4.046797316488547125e+00 5.199462249574056884e-26
1.516630936215762171e+00 4.153291982711929897e+00 6.133832960980451694e-26
1.516630936215762171e+00 4.259786648935312670e+00 7.046243275014638040e-26
1.516630936215762171e+00 4.366281315158695442e+00 7.878224993731266913e-26
1.516630936215762171e+00 4.472775981382078214e+00 8.495817652882018286e-26
1.516630936215762171e+00 4.579270647605460987e+00 8.909792394698602393e-26
1.516630936215762171e+00 4.685765313828843759e+00 9.081408078114543422e-26
1.516630936215762171e+00 4.792259980052226531e+00 9.006737418772119469e-26
1.516630936215762171e+00 4.898754646275609304e+00 8.712968512095186232e-26
1.516630936215762171e+00 5.005249312498992076e+00 8.203912025344566588e-26
1.516630936215762171e+00 5.111743978722374848e+00 7.498965525375391456e-26
1.516630936215762171e+00 5.218238644945757621e+00 6.664241083586450341e-26
1.516630936215762171e+00 5.324733311169140393e+00 5.756515027727696937e-26
1.516630936215762171e+00 5.431227977392523165e+00 4.813955459181517555e-26
1.516630936215762171e+00 5.537722643615905938e+00 3.903489944518302401e-26
1.516630936215762171e+00 5.644217309839288710e+00 3.044373434759690984e-26
1.516630936215762171e+00 5.750711976062672370e+00 2.237121535916758594e-26
1.516630936215762171e+00 5.857206642286055143e+00 1.503600791638756009e-26
1.516630936215762171e+00 5.963701308509437915e+00 8.692620984590996005e-27
1.516630936215762171e+00 6.070195974732820687e+00 3.840127823629581802e-27
1.516630936215762171e+00 6.176690640956203460e+00 7.870440713136504669e-28
1.516630936215762171e+00 6.283185307179586232e+00 -2.657751590759744597e-28
1.624961717374030945e+00 0.000000000000000000e+00 -2.661100867749493861e-28
1.624961717374030945e+00 1.064946662233828140e-01 7.796895859900282541e-28
1.624961717374030945e+00 2.129893324467656279e-01 3.780918366759938854e-27
1.624961717374030945e+00 3.194839986701484280e-01 8.551398811854028785e-27
1.624961717374030945e+00 4.259786648935312559e-01 1.476767019203070473e-26
1.624961717374030945e+00 5.324733311169140837e-01 2.204538655702404298e-26
1.624961717374030945e+00 6.389679973402968560e-01 3.015122181571227439e-26
1.624961717374030945e+00 7.454626635636797394e-01 3.872084152688252465e-26
1.624961717374030945e+00 8.519573297870625117e-01 4.773245999521810617e-26
1.624961717374030945e+00 9.584519960104452840e-01 5.710656880709064586e-26
1.624961717374030945e+00 1.064946662233828167e+00 6.615865773121432591e-26
1.624961717374030945e+00 1.171441328457210940e+00 7.464751521094785673e-26
1.624961717374030945e+00 1.277935994680593712e+00 8.161013038557285902e-26
1.624961717374030945e+00 1.384430660903976484e+00 8.683489545017730160e-26
1.624961717374030945e+00 1.490925327127359479e+00 9.005509180442890975e-26
1.624961717374030945e+00 1.597419993350742251e+00 9.089131817563331003e-26
1.624961717374030945e+00 1.703914659574125023e+00 8.905001830307190291e-26
1.624961717374030945e+00 1.810409325797507796e+00 8.463792782164627523e-26
1.624961717374030945e+00 1.916903992020890568e+00 7.858937652247829508e-26
1.624961717374030945e+00 2.023398658244273562e+00 7.090542869528524330e-26
1.624961717374030945e+00 2.129893324467656335e+00 6.206143652724686988e-26
1.624961717374030945e+00 2.236387990691039107e+00 5.279477161624327243e-26
1.624961717374030945e+00 2.342882656914421879e+00 4.341133102537025629e-26
1.624961717374030945e+00 2.449377323137804652e+00 3.445081603868840257e-26
1.624961717374030945e+00 2.555871989361187424e+00 2.605195948953232946e-26
1.624961717374030945e+00 2.662366655584570196e+00 1.823627727696702350e-26
1.624961717374030945e+00 2.768861321807952969e+00 1.143418727580529364e-26
1.624961717374030945e+00 2.875355988031336185e+00 5.903521243720225165e-27
1.624961717374030945e+00 2.981850654254718958e+00 2.016895596489243584e-27
1.624961717374030945e+00 3.088345320478101730e+00 1.763386160048000355e-30
1.624961717374030945e+00 3.194839986701484502e+00 -1.899219418337841310e-29
1.624961717374030945e+00 3.301334652924867274e+00 1.958304808940423738e-27
1.624961717374030945e+00 3.407829319148250047e+00 5.773622846040166756e-27
1.624961717374030945e+00 3.514323985371632819e+00 1.121894917396369698e-26
1.624961717374030945e+00 3.620818651595015591e+00 1.796756539783767965e-26
1.624961717374030945e+00 3.727313317818398364e+00 2.562809375424014010e-26
1.624961717374030945e+00 3.833807984041781136e+00 3.386557357224094530e-26
1.624961717374030945e+00 3.940302650265163908e+00 4.277102183006507808e-26
1.624961717374030945e+00 4.046797316488547125e+00 5.187440793112143564e-26
1.624961717374030945e+00 4.153291982711929897e+00 6.109293900131297311e-26
1.624961717374030945e+00 4.259786648935312670e+00 7.003929249657108120e-26
1.624961717374030945e+00 4.366281315158695442e+00 7.838794184206737288e-26
1.624961717374030945e+00 4.472775981382078214e+00 8.449950669913019497e-26
1.624961717374030945e+00 4.579270647605460987e+00 8.892691443155042111e-26
1.624961717374030945e+00 4.685765313828843759e+00 9.068199847668457707e-26
1.624961717374030945e+00 4.792259980052226531e+00 8.988195499037942179e-26
1.624961717374030945e+00 4.898754646275609304e+00 8.692078704204720410e-26
1.624961717374030945e+00 5.005249312498992076e+00 8.181642288435714473e-26
1.624961717374030945e+00 5.111743978722374848e+00 7.485811082814488440e-26
1.624961717374030945e+00 5.218238644945757621e+00 6.642763021441126114e-26
1.624961717374030945e+00 5.324733311169140393e+00 5.749814121859657058e-26
1.624961717374030945e+00 5.431227977392523165e+00 4.795977055603967750e-26
1.624961717374030945e+00 5.537722643615905938e+00 3.885973629407213949e-26
1.624961717374030945e+00 5.644217309839288710e+00 3.017904875725648898e-26
1.624961717374030945e+00 5.750711976062672370e+00 2.214996509938955574e-26
1.624961717374030945e+00 5.857206642286055143e+00 1.486386071217724890e-26
1.624961717374030945e+00 5.963701308509437915e+00 8.552317141523745713e-27
1.624961717374030945e+00 6.070195974732820687e+00 3.746627793146398362e-27
1.624961717374030945e+00 6.176690640956203460e+00 7.405370001574065754e-28
1.624961717374030945e+00 6.283185307179586232e+00 -2.661100867749494758e-28
1.733292498532299719e+00 0.000000000000000000e+00 -2.355484570577437678e-27
1.733292498532299719e+00 1.064946662233828140e-01 -1.234387765543424299e-27
1.733292498532299719e+00 2.129893324467656279e-01 1.859830945828339788e-27
1.733292498532299719e+00 3.194839986701484280e-01 6.742121438122195003e-27
1.733292498532299719e+00 4.259786648935312559e-01 1.307158162195566772e-26
1.733292498532299719e+00 5.324733311169140837e-01 2.050790128435035129e-26
1.733292498532299719e+00 6.389679973402968560e-01 2.869741261596092609e-26
1.733292498532299719e+00 7.454626635636797394e-01 3.738260493477418031e-26
1.733292498532299719e+00 8.519573297870625117e-01 4.648995375285737511e-26
1.733292498532299719e+00 9.584519960104452840e-01 5.600319452339802197e-26
1.733292498532299719e+00 1.064946662233828167e+00 6.515332826752324065e-26
1.733292498532299719e+00 1.171441328457210940e+00 7.362986645608629679e-26
1.733292498532299719e+00 1.277935994680593712e+00 8.066684708916312619e-26
1.733292498532299719e+00 1.384430660903976484e+00 8.593284205278225561e-26
1.733292498532299719e+00 1.490925327127359479e+00 8.907936988295524962e-26
1.733292498532299719e+00 1.597419993350742251e+00 9.014550748681777444e-26
1.733292498532299719e+00 1.703914659574125023e+00 8.841720697348826773e-26
1.733292498532299719e+00 1.810409325797507796e+00 8.400847150833180265e-26
1.733292498532299719e+00 1.916903992020890568e+00 7.783834793216830132e-26
1.733292498532299719e+00 2.023398658244273562e+00 7.002085961399155786e-26
1.733292498532299719e+00 2.129893324467656335e+00 6.129834485460244877e-26
1.733292498532299719e+00 2.236387990691039107e+00 5.179991691808020690e-26
1.733292498532299719e+00 2.342882656914421879e+00 4.228177148465536948e-26
1.733292498532299719e+00 2.449377323137804652e+00 3.322812723247970679e-26
1.733292498532299719e+00 2.555871989361187424e+00 2.460344030275686024e-26
1.733292498532299719e+00 2.662366655584570196e+00 1.660412616030421041e-26
1.733292498532299719e+00 2.768861321807952969e+00 9.635844879486774436e-27
1.733292498532299719e+00 2.875355988031336185e+00 3.992701448272176981e-27
1.733292498532299719e+00 2.981850654254718958e+00 2.517564399663550296e-29
1.733292498532299719e+00 3.088345320478101730e+00 -2.036366850929981583e-27
1.733292498532299719e+00 3.194839986701484502e+00 -2.087434610127319876e-27
1.733292498532299719e+00 3.301334652924867274e+00 -1.193854125630140450e-28
1.733292498532299719e+00 3.407829319148250047e+00 3.727322869075887651e-27
1.733292498532299719e+00 3.514323985371632819e+00 9.272726945236079841e-27
1.733292498532299719e+00 3.620818651595015591e+00 1.611246167351450185e-26
1.733292498532299719e+00 3.727313317818398364e+00 2.388207245892287495e-26
1.733292498532299719e+00 3.833807984041781136e+00 3.232480980963058470e-26
1.733292498532299719e+00 3.940302650265163908e+00 4.142715788591565645e-26
1.733292498532299719e+00 4.046797316488547125e+00 5.072558828867300800e-26
1.733292498532299719e+00 4.153291982711929897e+00 5.996116871732069302e-26
1.733292498532299719e+00 4.259786648935312670e+00 6.892557732026830746e-26
1.733292498532299719e+00 4.366281315158695442e+00 7.704138588128384291e-26
1.733292498532299719e+00 4.472775981382078214e+00 8.326766172779695735e-26
1.733292498532299719e+00 4.579270647605460987e+00 8.770269541985971191e-26
1.733292498532299719e+00 4.685765313828843759e+00 8.925181762226646217e-26
1.733292498532299719e+00 4.792259980052226531e+00 8.838755999009525813e-26
1.733292498532299719e+00 4.898754646275609304e+00 8.554936509127291842e-26
1.733292498532299719e+00 5.005249312498992076e+00 8.048877660410565122e-26
1.733292498532299719e+00 5.111743978722374848e+00 7.350172066754952670e-26
1.733292498532299719e+00 5.218238644945757621e+00 6.502942381283923420e-26
1.733292498532299719e+00 5.324733311169140393e+00 5.594977225679416402e-26
1.733292498532299719e+00 5.431227977392523165e+00 4.632034494276741761e-26
1.733292498532299719e+00 5.537722643615905938e+00 3.707798538432642644e-26
1.733292498532299719e+00 5.644217309839288710e+00 2.836170310313254349e-26
1.733292498532299719e+00 5.750711976062672370e+00 2.023790846420126527e-26
1.733292498532299719e+00 5.857206642286055143e+00 1.281693849217777928e-26
1.733292498532299719e+00 5.963701308509437915e+00 6.458249711084437244e-27
1.733292498532299719e+00 6.070195974732820687e+00 1.625507482925353502e-27
1.733292498532299719e+00 6.176690640956203460e+00 -1.379859881753921756e-27
1.733292498532299719e+00 6.283185307179586232e+00 -2.355484570577437319e-27
1.841623279690568493e+00 0.000000000000000000e+00 -6.312334165785039226e-27
1.841623279690568493e+00 1.064946662233828140e-01 -5.085855585757709949e-27
1.841623279690568493e+00 2.129893324467656279e-01 -1.838179041393993316e-27
1.841623279690568493e+00 3.194839986701484280e-01 3.192257685236770185e-27
1.841623279690568493e+00 4.259786648935312559e-01 9.717454387392393085e-27
1.841623279690568493e+00 5.324733311169140837e-01 1.735645602512313565e-26
1.841623279690568493e+00 6.389679973402968560e-01 2.573389231295033934e-26
1.841623279690568493e+00 7.454626635636797394e-01 3.466409429985690245e-26
1.841623279690568493e+00 8.519573297870625117e-01 4.396364998966000194e-26
1.841623279690568493e+00 9.584519960104452840e-01 5.363663862128073404e-26
1.841623279690568493e+00 1.064946662233828167e+00 6.300166583067264630e-26
1.841623279690568493e+00 1.171441328457210940e+00 7.167113450397078939e-26
1.841623279690568493e+00 1.277935994680593712e+00 7.883941473603735088e-26
1.841623279690568493e+00 1.384430660903976484e+00 8.413920608982718776e-26
1.841623279690568493e+00 1.490925327127359479e+00 8.749211818257952231e-26
1.841623279690568493e+00 1.597419993350742251e+00 8.839724982799069841e-26
1.841623279690568493e+00 1.703914659574125023e+00 8.670382660237277830e-26
1.841623279690568493e+00 1.810409325797507796e+00 8.218916294809629043e-26
1.841623279690568493e+00 1.916903992020890568e+00 7.601491321711507983e-26
1.841623279690568493e+00 2.023398658244273562e+00 6.809782514039079162e-26
1.841623279690568493e+00 2.129893324467656335e+00 5.921333118096378638e-26
1.841623279690568493e+00 2.236387990691039107e+00 4.949286621049174950e-26
1.841623279690568493e+00 2.342882656914421879e+00 3.975019793895461202e-26
1.841623279690568493e+00 2.449377323137804652e+00 3.043454391967354950e-26
1.841623279690568493e+00 2.555871989361187424e+00 2.161686426156385662e-26
1.841623279690568493e+00 2.662366655584570196e+00 1.337962487432286304e-26
1.841623279690568493e+00 2.768861321807952969e+00 6.131628137837752637e-27
1.841623279690568493e+00 2.875355988031336185e+00 3.228223464266451816e-28
1.841623279690568493e+00 2.981850654254718958e+00 -3.795233870281591344e-27
1.841623279690568493e+00 3.088345320478101730e+00 -5.920441834194308458e-27
1.841623279690568493e+00 3.194839986701484502e+00 -5.995003553230175980e-27
1.841623279690568493e+00 3.301334652924867274e+00 -3.983313752476135777e-27
1.841623279690568493e+00 3.407829319148250047e+00 -4.832380126290732093e-29
1.841623279690568493e+00 3.514323985371632819e+00 5.581616800035783314e-27
1.841623279690568493e+00 3.620818651595015591e+00 1.264857057072491429e-26
1.841623279690568493e+00 3.727313317818398364e+00 2.068238694801915179e-26
1.841623279690568493e+00 3.833807984041781136e+00 2.936944988529984756e-26
1.841623279690568493e+00 3.940302650265163908e+00 3.851292828918610548e-26
1.841623279690568493e+00 4.046797316488547125e+00 4.812153539301788850e-26
1.841623279690568493e+00 4.153291982711929897e+00 5.768023466177040730e-26
1.841623279690568493e+00 4.259786648935312670e+00 6.688594715403942604e-26
1.841623279690568493e+00 4.366281315158695442e+00 7.497344767491333630e-26
1.841623279690568493e+00 4.472775981382078214e+00 8.114205956702761917e-26
1.841623279690568493e+00 4.579270647605460987e+00 8.549766117435020946e-26
1.841623279690568493e+00 4.685765313828843759e+00 8.712574210290032053e-26
1.841623279690568493e+00 4.792259980052226531e+00 8.610522004687810602e-26
1.841623279690568493e+00 4.898754646275609304e+00 8.307642090536421547e-26
1.841623279690568493e+00 5.005249312498992076e+00 7.804113925656587745e-26
1.841623279690568493e+00 5.111743978722374848e+00 7.087812882163615852e-26
1.841623279690568493e+00 5.218238644945757621e+00 6.233963870629386961e-26
1.841623279690568493e+00 5.324733311169140393e+00 5.314143055700934210e-26
1.841623279690568493e+00 5.431227977392523165e+00 4.343584938574298405e-26
1.841623279690568493e+00 5.537722643615905938e+00 3.422256309621745278e-26
1.841623279690568493e+00 5.644217309839288710e+00 2.523946332467862802e-26
1.841623279690568493e+00 5.750711976062672370e+00 1.681083763026847514e-26
1.841623279690568493e+00 5.857206642286055143e+00 9.180549090662141567e-27
1.841623279690568493e+00 5.963701308509437915e+00 2.609760788723132091e-27
1.841623279690568493e+00 6.070195974732820687e+00 -2.325565509809731566e-27
1.841623279690568493e+00 6.176690640956203460e+00 -5.353217459599360377e-27
1.841623279690568493e+00 6.283185307179586232e+00 -6.312334165785038508e-27
1.949954060848837267e+00 0.000000000000000000e+00 -1.169991000130670831e-26
1.949954060848837267e+00 1.064946662233828140e-01 -1.037106429454556065e-26
1.949954060848837267e+00 2.129893324467656279e-01 -6.969449403863190530e-27
1.949954060848837267e+00 3.194839986701484280e-01 -1.730418939065272740e-27
1.949954060848837267e+00 4.259786648935312559e-01 5.089558086377510957e-27
1.949954060848837267e+00 5.324733311169140837e-01 1.303393469073715088e-26
1.949954060848837267e+00 6.389679973402968560e-01 2.162478514805999357e-26
1.949954060848837267e+00 7.454626635636797394e-01 3.080329134152230265e-26
1.949954060848837267e+00 8.519573297870625117e-01 4.036926012130331253e-26
1.949954060848837267e+00 9.584519960104452840e-01 5.035944108891668666e-26
1.949954060848837267e+00 1.064946662233828167e+00 5.978718968734053286e-26
1.949954060848837267e+00 1.171441328457210940e+00 6.865526984117781825e-26
1.949954060848837267e+00 1.277935994680593712e+00 7.587818843230432345e-26
1.949954060848837267e+00 1.384430660903976484e+00 8.127512939111027098e-26
1.949954060848837267e+00 1.490925327127359479e+00 8.456856428485601868e-26
1.949954060848837267e+00 1.597419993350742251e+00 8.541967388749407262e-26
1.949954060848837267e+00 1.703914659574125023e+00 8.377129502961659749e-26
1.949954060848837267e+00 1.810409325797507796e+00 7.949309620014893511e-26
1.949954060848837267e+00 1.916903992020890568e+00 7.312485986987936927e-26
1.949954060848837267e+00 2.023398658244273562e+00 6.516788917025297308e-26
1.949954060848837267e+00 2.129893324467656335e+00 5.594523306829220285e-26
1.949954060848837267e+00 2.236387990691039107e+00 4.597621279159785132e-26
1.949954060848837267e+00 2.342882656914421879e+00 3.598662150914197885e-26
1.949954060848837267e+00 2.449377323137804652e+00 2.666148278589853571e-26
1.949954060848837267e+00 2.555871989361187424e+00 1.750389984094510857e-26
1.949954060848837267e+00 2.662366655584570196e+00 8.961657076539915604e-27
1.949954060848837267e+00 2.768861321807952969e+00 1.443107185286323450e-27
1.949954060848837267e+00 2.875355988031336185e+00 -4.680433741190440624e-27
1.949954060848837267e+00 2.981850654254718958e+00 -8.947469720948353105e-27
1.949954060848837267e+00 3.088345320478101730e+00 -1.118983069916476003e-26
1.949954060848837267e+00 3.194839986701484502e+00 -1.127855635584645493e-26
1.949954060848837267e+00 3.301334652924867274e+00 -9.259753188231243279e-27
1.949954060848837267e+00 3.407829319148250047e+00 -5.219545239606428533e-27
1.949954060848837267e+00 3.514323985371632819e+00 5.854002096007445312e-28
1.949954060848837267e+00 3.620818651595015591e+00 7.812896931912814911e-27
1.949954060848837267e+00 3.727313317818398364e+00 1.623651433221634183e-26
1.949954060848837267e+00 3.833807984041781136e+00 2.542478830651765967e-26
1.949954060848837267e+00 3.940302650265163908e+00 3.479527321737105903e-26
1.949954060848837267e+00 4.046797316488547125e+00 4.462542073321075174e-26
1.949954060848837267e+00 4.153291982711929897e+00 5.448375510867906750e-26
1.949954060848837267e+00 4.259786648935312670e+00 6.380042294106368791e-26
1.949954060848837267e+00 4.366281315158695442e+00 7.194028551996035714e-26
1.949954060848837267e+00 4.472775981382078214e+00 7.836834492460271940e-26
1.949954060848837267e+00 4.579270647605460987e+00 8.277768118546267454e-26
1.949954060848837267e+00 4.685765313828843759e+00 8.436234683815844002e-26
1.949954060848837267e+00 4.792259980052226531e+00 8.324847953146909393e-26
1.949954060848837267e+00 4.898754646275609304e+00 8.021214081629033022e-26
1.949954060848837267e+00 5.005249312498992076e+00 7.496282328572559296e-26
1.949954060848837267e+00 5.111743978722374848e+00 6.762707801698101602e-26
1.949954060848837267e+00 5.218238644945757621e+00 5.890863771152296368e-26
1.949954060848837267e+00 5.324733311169140393e+00 4.952124388033181069e-26
1.949954060848837267e+00 5.431227977392523165e+00 3.962220254589780056e-26
1.949954060848837267e+00 5.537722643615905938e+00 3.028236773521885656e-26
1.949954060848837267e+00 5.644217309839288710e+00 2.101550078227971299e-26
1.949954060848837267e+00 5.750711976062672370e+00 1.220954466702974815e-26
1.949954060848837267e+00 5.857206642286055143e+00 4.190487072899138668e-27
1.949954060848837267e+00 5.963701308509437915e+00 -2.547328632858583835e-27
1.949954060848837267e+00 6.070195974732820687e+00 -7.661144391403745032e-27
1.949954060848837267e+00 6.176690640956203460e+00 -1.078775518617167851e-26
1.949954060848837267e+00 6.283185307179586232e+00 -1.169991000130670974e-26
2.058284842007105819e+00 0.000000000000000000e+00 -1.784419183735360245e-26
2.058284842007105819e+00 1.064946662233828140e-01 -1.641902221179258258e-26
2.058284842007105819e+00 2.129893324467656279e-01 -1.288735398827508794e-26
2.058284842007105819e+00 3.194839986701484280e-01 -7.548572837157140482e-27
2.058284842007105819e+00 4.259786648935312559e-01 -4.837454833635929089e-28
2.058284842007105819e+00 5.324733311169140837e-01 7.785262991394076162e-27
2.058284842007105819e+00 6.389679973402968560e-01 1.679514184665731120e-26
2.058284842007105819e+00 7.454626635636797394e-01 2.623994875429030907e-26
2.058284842007105819e+00 8.519573297870625117e-01 3.612763274981733631e-26
2.058284842007105819e+00 9.584519960104452840e-01 4.633750329198333511e-26
