# Theta(rad) Phi(rad) Memory(strain)
1.757161992685816410e+00 6.283185307179586232e+00 -3.079801162637939317e-27
1.810409325797507796e+00 0.000000000000000000e+00 -5.003018924207492413e-27
1.810409325797507796e+00 5.279987653092089311e-02 -4.671341174469853708e-27
1.810409325797507796e+00 1.055997530618417862e-01 -3.830515161711272246e-27
1.810409325797507796e+00 1.583996295927626863e-01 -2.494136082503266745e-27
1.810409325797507796e+00 2.111995061236835725e-01 -6.919073606188773756e-28
1.810409325797507796e+00 2.639993826546044864e-01 1.568230492822149172e-27
1.810409325797507796e+00 3.167992591855253726e-01 4.227286155142370958e-27
1.810409325797507796e+00 3.695991357164462587e-01 7.254667209306226059e-27
1.810409325797507796e+00 4.223990122473671449e-01 1.059914597885865499e-26
1.810409325797507796e+00 4.751988887782880311e-01 1.423209709126791593e-26
1.810409325797507796e+00 5.279987653092089728e-01 1.808124680479803758e-26
1.810409325797507796e+00 5.807986418401298589e-01 2.211240175745860454e-26
1.810409325797507796e+00 6.335985183710507451e-01 2.628337403763628659e-26
1.810409325797507796e+00 6.863983949019716313e-01 3.056851992648807035e-26
1.810409325797507796e+00 7.391982714328925175e-01 3.499058020745787297e-26
1.810409325797507796e+00 7.919981479638134036e-01 3.955981456032880354e-26
1.810409325797507796e+00 8.447980244947342898e-01 4.415447240300734165e-26
1.810409325797507796e+00 8.975979010256551760e-01 4.888897682519223201e-26
1.810409325797507796e+00 9.503977775565760622e-01 5.364906906174287793e-26
1.810409325797507796e+00 1.003197654087496948e+00 5.832145702057376662e-26
1.810409325797507796e+00 1.055997530618417946e+00 6.295423003045976924e-26
1.810409325797507796e+00 1.108797407149338721e+00 6.735647189621664881e-26
1.810409325797507796e+00 1.161597283680259718e+00 7.154588758380511013e-26
1.810409325797507796e+00 1.214397160211180493e+00 7.544906066392114070e-26
1.810409325797507796e+00 1.267197036742101490e+00 7.885718665605949048e-26
1.810409325797507796e+00 1.319996913273022265e+00 8.181798280875223464e-26
1.810409325797507796e+00 1.372796789803943263e+00 8.434206911545260095e-26
1.810409325797507796e+00 1.425596666334864038e+00 8.634327823380380593e-26
1.810409325797507796e+00 1.478396542865785035e+00 8.781413693495124265e-26
1.810409325797507796e+00 1.531196419396705810e+00 8.876845606541904488e-26
1.810409325797507796e+00 1.583996295927626807e+00 8.907359379002142213e-26
1.810409325797507796e+00 1.636796172458547582e+00 8.873925121985083271e-26
1.810409325797507796e+00 1.689596048989468580e+00 8.774840576925433419e-26
1.810409325797507796e+00 1.742395925520389577e+00 8.599431554098725962e-26
1.810409325797507796e+00 1.795195802051310352e+00 8.357312271710285827e-26
1.810409325797507796e+00 1.847995678582231349e+00 8.078397978842110579e-26
1.810409325797507796e+00 1.900795555113152124e+00 7.764503033185891504e-26
1.810409325797507796e+00 1.953595431644073122e+00 7.403410012353362799e-26
1.810409325797507796e+00 2.006395308174993897e+00 7.009384018552393822e-26
1.810409325797507796e+00 2.059195184705914894e+00 6.581890976222556217e-26
1.810409325797507796e+00 2.111995061236835891e+00 6.153216723831091880e-26
1.810409325797507796e+00 2.164794937767756444e+00 5.671215867280743522e-26
1.810409325797507796e+00 2.217594814298677441e+00 5.200066349800060868e-26
1.810409325797507796e+00 2.270394690829598439e+00 4.719590930222574127e-26
1.810409325797507796e+00 2.323194567360519436e+00 4.240192064296709659e-26
1.810409325797507796e+00 2.375994443891439989e+00 3.773584591163579174e-26
1.810409325797507796e+00 2.428794320422360986e+00 3.314408315060323476e-26
1.810409325797507796e+00 2.481594196953281983e+00 2.866587066785474949e-26
1.810409325797507796e+00 2.534394073484202980e+00 2.433679233081914193e-26
1.810409325797507796e+00 2.587193950015123978e+00 2.011145730901168621e-26
1.810409325797507796e+00 2.639993826546044531e+00 1.607442475832216458e-26
1.810409325797507796e+00 2.692793703076965528e+00 1.227655112237378543e-26
1.810409325797507796e+00 2.745593579607886525e+00 8.747704699447016993e-27
1.810409325797507796e+00 2.798393456138807522e+00 5.547486447347235921e-27
1.810409325797507796e+00 2.851193332669728076e+00 2.713136872942692361e-27
1.810409325797507796e+00 2.903993209200649073e+00 2.578705789110423566e-28
1.810409325797507796e+00 2.956793085731570070e+00 -1.746396444072624556e-27
1.810409325797507796e+00 3.009592962262491067e+00 -3.271715939591250237e-27
1.810409325797507796e+00 3.062392838793411620e+00 -4.307981726285432321e-27
1.810409325797507796e+00 3.115192715324332617e+00 -4.846469325367656049e-27
1.810409325797507796e+00 3.167992591855253615e+00 -4.886637511044824819e-27
1.810409325797507796e+00 3.220792468386174612e+00 -4.407168737124871314e-27
1.810409325797507796e+00 3.273592344917095165e+00 -3.422687818962983276e-27
1.810409325797507796e+00 3.326392221448016162e+00 -1.948888430344465599e-27
1.810409325797507796e+00 3.379192097978937159e+00 -3.007021889197041199e-29
1.810409325797507796e+00 3.431991974509858156e+00 2.324637811925708429e-27
1.810409325797507796e+00 3.484791851040779154e+00 5.112544952021769714e-27
1.810409325797507796e+00 3.537591727571699707e+00 8.224225101085047779e-27
1.810409325797507796e+00 3.590391604102620704e+00 1.166401191001110677e-26
1.810409325797507796e+00 3.643191480633541701e+00 1.539983614667970050e-26
1.810409325797507796e+00 3.695991357164462698e+00 1.932977112354721484e-26
1.810409325797507796e+00 3.748791233695383252e+00 2.342734292463011880e-26
1.810409325797507796e+00 3.801591110226304249e+00 2.769584819929285692e-26
1.810409325797507796e+00 3.854390986757225246e+00 3.206150148355586666e-26
1.810409325797507796e+00 3.907190863288146243e+00 3.669516287766591114e-26
1.810409325797507796e+00 3.959990739819066796e+00 4.125649366413941831e-26
1.810409325797507796e+00 4.012790616349987793e+00 4.590983137224615560e-26
1.810409325797507796e+00 4.065590492880908791e+00 5.068347223940093415e-26
1.810409325797507796e+00 4.118390369411829788e+00 5.537802034632860455e-26
1.810409325797507796e+00 4.171190245942750785e+00 6.005457909580552926e-26
1.810409325797507796e+00 4.223990122473671782e+00 6.461596918883931941e-26
1.810409325797507796e+00 4.276789999004592779e+00 6.899723924825428859e-26
1.810409325797507796e+00 4.329589875535512888e+00 7.309317600468900911e-26
1.810409325797507796e+00 4.382389752066433886e+00 7.672606997507203623e-26
1.810409325797507796e+00 4.435189628597354883e+00 7.982188935917842911e-26
1.810409325797507796e+00 4.487989505128275880e+00 8.253777489312214124e-26
1.810409325797507796e+00 4.540789381659196877e+00 8.498036028104150344e-26
1.810409325797507796e+00 4.593589258190117874e+00 8.651729672580197229e-26
1.810409325797507796e+00 4.646389134721038872e+00 8.737823114804202179e-26
1.810409325797507796e+00 4.699189011251959869e+00 8.780268160935755189e-26
1.810409325797507796e+00 4.751988887782879978e+00 8.750262714207963380e-26
1.810409325797507796e+00 4.804788764313800975e+00 8.661249642192759576e-26
1.810409325797507796e+00 4.857588640844721972e+00 8.530291219393725574e-26
1.810409325797507796e+00 4.910388517375642969e+00 8.354178189206481840e-26
1.810409325797507796e+00 4.963188393906563967e+00 8.125883274401820547e-26
1.810409325797507796e+00 5.015988270437484964e+00 7.822103259388359951e-26
1.810409325797507796e+00 5.068788146968405961e+00 7.480610059987282224e-26
1.810409325797507796e+00 5.121588023499326958e+00 7.101200379041268213e-26
1.810409325797507796e+00 5.174387900030247955e+00 6.681376365254290023e-26
1.810409325797507796e+00 5.227187776561168064e+00 6.246383792483561841e-26
1.810409325797507796e+00 5.279987653092089062e+00 5.796597785591621407e-26
1.810409325797507796e+00 5.332787529623010059e+00 5.326049970284511146e-26
1.810409325797507796e+00 5.385587406153931056e+00 4.841545391978578813e-26
1.810409325797507796e+00 5.438387282684852053e+00 4.370783677246598719e-26
1.810409325797507796e+00 5.491187159215773050e+00 3.921297126168696787e-26
1.810409325797507796e+00 5.543987035746694048e+00 3.465444985376331544e-26
1.810409325797507796e+00 5.596786912277615045e+00 3.013534164352602664e-26
1.810409325797507796e+00 5.649586788808535154e+00 2.580636532669937631e-26
1.810409325797507796e+00 5.702386665339456151e+00 2.162933033948643499e-26
1.810409325797507796e+00 5.755186541870377148e+00 1.762647927483310561e-26
1.810409325797507796e+00 5.807986418401298145e+00 1.375867763221108981e-26
1.810409325797507796e+00 5.860786294932219143e+00 1.013493794061475629e-26
1.810409325797507796e+00 5.913586171463140140e+00 6.775042819971370066e-27
1.810409325797507796e+00 5.966386047994061137e+00 3.733533729727082307e-27
1.810409325797507796e+00 6.019185924524982134e+00 1.107398593587764676e-27
1.810409325797507796e+00 6.071985801055903131e+00 -1.083147146349820424e-27
1.810409325797507796e+00 6.124785677586823240e+00 -2.811926557270300179e-27
1.810409325797507796e+00 6.177585554117744238e+00 -4.064928916033083974e-27
1.810409325797507796e+00 6.230385430648665235e+00 -4.791132809608538269e-27
1.810409325797507796e+00 6.283185307179586232e+00 -5.003018924207493848e-27
1.863656658909199182e+00 0.000000000000000000e+00 -7.308218254420473033e-27
1.863656658909199182e+00 5.279987653092089311e-02 -6.953395044140532746e-27
1.863656658909199182e+00 1.055997530618417862e-01 -6.083158760287852117e-27
1.863656658909199182e+00 1.583996295927626863e-01 -4.704316998736943308e-27
1.863656658909199182e+00 2.111995061236835725e-01 -2.855217851360884525e-27
1.863656658909199182e+00 2.639993826546044864e-01 -5.762783219594199942e-28
1.863656658909199182e+00 3.167992591855253726e-01 2.138360218488440154e-27
1.863656658909199182e+00 3.695991357164462587e-01 5.243430074878827225e-27
1.863656658909199182e+00 4.223990122473671449e-01 8.635419232310576473e-27
1.863656658909199182e+00 4.751988887782880311e-01 1.232567132742857473e-26
1.863656658909199182e+00 5.279987653092089728e-01 1.622300897785279256e-26
1.863656658909199182e+00 5.807986418401298589e-01 2.032894522510730241e-26
1.863656658909199182e+00 6.335985183710507451e-01 2.455089451772331789e-26
1.863656658909199182e+00 6.863983949019716313e-01 2.891029225287330553e-26
1.863656658909199182e+00 7.391982714328925175e-01 3.341637937815268086e-26
1.863656658909199182e+00 7.919981479638134036e-01 3.801558724021463283e-26
1.863656658909199182e+00 8.447980244947342898e-01 4.267790448214692329e-26
1.863656658909199182e+00 8.975979010256551760e-01 4.748916473820503791e-26
1.863656658909199182e+00 9.503977775565760622e-01 5.230512373855227198e-26
1.863656658909199182e+00 1.003197654087496948e+00 5.700000370564411769e-26
1.863656658909199182e+00 1.055997530618417946e+00 6.168188831677330618e-26
1.863656658909199182e+00 1.108797407149338721e+00 6.613777763534011303e-26
1.863656658909199182e+00 1.161597283680259718e+00 7.038628796187846488e-26
1.863656658909199182e+00 1.214397160211180493e+00 7.423804841424659793e-26
1.863656658909199182e+00 1.267197036742101490e+00 7.761531999250505598e-26
1.863656658909199182e+00 1.319996913273022265e+00 8.058089507919124525e-26
1.863656658909199182e+00 1.372796789803943263e+00 8.315337211096356263e-26
1.863656658909199182e+00 1.425596666334864038e+00 8.523153603071170692e-26
1.863656658909199182e+00 1.478396542865785035e+00 8.671398739053096496e-26
1.863656658909199182e+00 1.531196419396705810e+00 8.762862259440299377e-26
1.863656658909199182e+00 1.583996295927626807e+00 8.791578041686789360e-26
1.863656658909199182e+00 1.636796172458547582e+00 8.752966603237544267e-26
1.863656658909199182e+00 1.689596048989468580e+00 8.654433984378513962e-26
1.863656658909199182e+00 1.742395925520389577e+00 8.491584363915192428e-26
1.863656658909199182e+00 1.795195802051310352e+00 8.245562250653924227e-26
1.863656658909199182e+00 1.847995678582231349e+00 7.978638296446462322e-26
1.863656658909199182e+00 1.900795555113152124e+00 7.665325176188381733e-26
1.863656658909199182e+00 1.953595431644073122e+00 7.294187470231494716e-26
1.863656658909199182e+00 2.006395308174993897e+00 6.895036387661476160e-26
1.863656658909199182e+00 2.059195184705914894e+00 6.470278819239254389e-26
1.863656658909199182e+00 2.111995061236835891e+00 6.024570923550602654e-26
1.863656658909199182e+00 2.164794937767756444e+00 5.550486676651420235e-26
1.863656658909199182e+00 2.217594814298677441e+00 5.063428557824010220e-26
1.863656658909199182e+00 2.270394690829598439e+00 4.576825833947750677e-26
1.863656658909199182e+00 2.323194567360519436e+00 4.084000015127328351e-26
1.863656658909199182e+00 2.375994443891439989e+00 3.616434184430205135e-26
1.863656658909199182e+00 2.428794320422360986e+00 3.148726657117523359e-26
1.863656658909199182e+00 2.481594196953281983e+00 2.696782497880961045e-26
1.863656658909199182e+00 2.534394073484202980e+00 2.262241891189719825e-26
1.863656658909199182e+00 2.587193950015123978e+00 1.839835013302512375e-26
1.863656658909199182e+00 2.639993826546044531e+00 1.425923665696143357e-26
1.863656658909199182e+00 2.692793703076965528e+00 1.035345156226274134e-26
1.863656658909199182e+00 2.745593579607886525e+00 6.733784419788269452e-27
1.863656658909199182e+00 2.798393456138807522e+00 3.475088880745028699e-27
1.863656658909199182e+00 2.851193332669728076e+00 5.902782845668765926e-28
1.863656658909199182e+00 2.903993209200649073e+00 -1.908296841443560335e-27
1.863656658909199182e+00 2.956793085731570070e+00 -3.956195774622193635e-27
1.863656658909199182e+00 3.009592962262491067e+00 -5.508674119190032370e-27
1.863656658909199182e+00 3.062392838793411620e+00 -6.563220324240838556e-27
1.863656658909199182e+00 3.115192715324332617e+00 -7.115160977327690955e-27
1.863656658909199182e+00 3.167992591855253615e+00 -7.153911911625510371e-27
1.863656658909199182e+00 3.220792468386174612e+00 -6.678470278721947896e-27
1.863656658909199182e+00 3.273592344917095165e+00 -5.681103174921627352e-27
1.863656658909199182e+00 3.326392221448016162e+00 -4.200087366257211135e-27
1.863656658909199182e+00 3.379192097978937159e+00 -2.249742813545351123e-27
1.863656658909199182e+00 3.431991974509858156e+00 1.469301143020794081e-28
1.863656658909199182e+00 3.484791851040779154e+00 2.930304211974578553e-27
1.863656658909199182e+00 3.537591727571699707e+00 6.085586186640486055e-27
1.863656658909199182e+00 3.590391604102620704e+00 9.583455502876991023e-27
1.863656658909199182e+00 3.643191480633541701e+00 1.338959672342618558e-26
1.863656658909199182e+00 3.695991357164462698e+00 1.738528536785357218e-26
1.863656658909199182e+00 3.748791233695383252e+00 2.160512185898084671e-26
1.863656658909199182e+00 3.801591110226304249e+00 2.595117641843058599e-26
1.863656658909199182e+00 3.854390986757225246e+00 3.043981543019431837e-26
1.863656658909199182e+00 3.907190863288146243e+00 3.502739170264786841e-26
1.863656658909199182e+00 3.959990739819066796e+00 3.952648231652971320e-26
1.863656658909199182e+00 4.012790616349987793e+00 4.429623005471511577e-26
1.863656658909199182e+00 4.065590492880908791e+00 4.909704947976471478e-26
1.863656658909199182e+00 4.118390369411829788e+00 5.393977528928136453e-26
1.863656658909199182e+00 4.171190245942750785e+00 5.865797653533672450e-26
1.863656658909199182e+00 4.223990122473671782e+00 6.333245300692383360e-26
1.863656658909199182e+00 4.276789999004592779e+00 6.769682283486802875e-26
1.863656658909199182e+00 4.329589875535512888e+00 7.183172391381664720e-26
1.863656658909199182e+00 4.382389752066433886e+00 7.550731728065983376e-26
1.863656658909199182e+00 4.435189628597354883e+00 7.869434964579131823e-26
1.863656658909199182e+00 4.487989505128275880e+00 8.140159036712165319e-26
1.863656658909199182e+00 4.540789381659196877e+00 8.371725625214343380e-26
1.863656658909199182e+00 4.593589258190117874e+00 8.538088545237330317e-26
1.863656658909199182e+00 4.646389134721038872e+00 8.630177101163851409e-26
1.863656658909199182e+00 4.699189011251959869e+00 8.660338323178609400e-26
1.863656658909199182e+00 4.751988887782879978e+00 8.615981533381181786e-26
1.863656658909199182e+00 4.804788764313800975e+00 8.527703445120181782e-26
1.863656658909199182e+00 4.857588640844721972e+00 8.385052332062716194e-26
1.863656658909199182e+00 4.910388517375642969e+00 8.202976688301125584e-26
1.863656658909199182e+00 4.963188393906563967e+00 7.962794526077887962e-26
1.863656658909199182e+00 5.015988270437484964e+00 7.673959665191935324e-26
1.863656658909199182e+00 5.068788146968405961e+00 7.334827763280298229e-26
1.863656658909199182e+00 5.121588023499326958e+00 6.951586958483146447e-26
1.863656658909199182e+00 5.174387900030247955e+00 6.531784638131398281e-26
1.863656658909199182e+00 5.227187776561168064e+00 6.093325418829391341e-26
1.863656658909199182e+00 5.279987653092089062e+00 5.636067971277776917e-26
1.863656658909199182e+00 5.332787529623010059e+00 5.166857343995006867e-26
1.863656658909199182e+00 5.385587406153931056e+00 4.679530328917195968e-26
1.863656658909199182e+00 5.438387282684852053e+00 4.208698984724699805e-26
1.863656658909199182e+00 5.491187159215773050e+00 3.759312989743966094e-26
1.863656658909199182e+00 5.543987035746694048e+00 3.289713239844036696e-26
1.863656658909199182e+00 5.596786912277615045e+00 2.839877284109435785e-26
1.863656658909199182e+00 5.649586788808535154e+00 2.403147861458940101e-26
1.863656658909199182e+00 5.702386665339456151e+00 1.975246068082699661e-26
1.863656658909199182e+00 5.755186541870377148e+00 1.564942945981398888e-26
1.863656658909199182e+00 5.807986418401298145e+00 1.173442818777222894e-26
1.863656658909199182e+00 5.860786294932219143e+00 8.029765317143982764e-27
1.863656658909199182e+00 5.913586171463140140e+00 4.594520481146928941e-27
1.863656658909199182e+00 5.966386047994061137e+00 1.498702826707879307e-27
1.863656658909199182e+00 6.019185924524982134e+00 -1.165666169107992808e-27
1.863656658909199182e+00 6.071985801055903131e+00 -3.389963728073191664e-27
1.863656658909199182e+00 6.124785677586823240e+00 -5.137637587681953058e-27
1.863656658909199182e+00 6.177585554117744238e+00 -6.393386789289646814e-27
1.863656658909199182e+00 6.230385430648665235e+00 -7.104811142734404995e-27
1.863656658909199182e+00 6.283185307179586232e+00 -7.308218254420473033e-27
1.916903992020890568e+00 0.000000000000000000e+00 -9.944174093307733738e-27
1.916903992020890568e+00 5.279987653092089311e-02 -9.566888894104433656e-27
1.916903992020890568e+00 1.055997530618417862e-01 -8.659814640092858028e-27
1.916903992020890568e+00 1.583996295927626863e-01 -7.245391354296097441e-27
1.916903992020890568e+00 2.111995061236835725e-01 -5.355374762887885905e-27
1.916903992020890568e+00 2.639993826546044864e-01 -3.010170287211761272e-27
1.916903992020890568e+00 3.167992591855253726e-01 -2.566787205362647600e-28
1.916903992020890568e+00 3.695991357164462587e-01 2.883327117842102879e-27
1.916903992020890568e+00 4.223990122473671449e-01 6.374233341800221051e-27
1.916903992020890568e+00 4.751988887782880311e-01 1.012455576944560597e-26
1.916903992020890568e+00 5.279987653092089728e-01 1.410146931449894207e-26
1.916903992020890568e+00 5.807986418401298589e-01 1.826127433103159646e-26
1.916903992020890568e+00 6.335985183710507451e-01 2.255646130609815596e-26
1.916903992020890568e+00 6.863983949019716313e-01 2.697824273392818127e-26
1.916903992020890568e+00 7.391982714328925175e-01 3.156418919270940135e-26
1.916903992020890568e+00 7.919981479638134036e-01 3.621391620415746190e-26
1.916903992020890568e+00 8.447980244947342898e-01 4.093935901915123961e-26
1.916903992020890568e+00 8.975979010256551760e-01 4.581370367213598136e-26
1.916903992020890568e+00 9.503977775565760622e-01 5.072875348259071201e-26
1.916903992020890568e+00 1.003197654087496948e+00 5.544585773732044704e-26
1.916903992020890568e+00 1.055997530618417946e+00 6.010627052066534077e-26
1.916903992020890568e+00 1.108797407149338721e+00 6.465580983324662741e-26
1.916903992020890568e+00 1.161597283680259718e+00 6.897881408773026872e-26
1.916903992020890568e+00 1.214397160211180493e+00 7.281388094100399657e-26
1.916903992020890568e+00 1.267197036742101490e+00 7.627552150379748701e-26
1.916903992020890568e+00 1.319996913273022265e+00 7.927674001053212155e-26
1.916903992020890568e+00 1.372796789803943263e+00 8.175929652904667465e-26
1.916903992020890568e+00 1.425596666334864038e+00 8.385360835921977242e-26
1.916903992020890568e+00 1.478396542865785035e+00 8.531015798426630819e-26
1.916903992020890568e+00 1.531196419396705810e+00 8.624760569567896932e-26
1.916903992020890568e+00 1.583996295927626807e+00 8.649535312505504176e-26
1.916903992020890568e+00 1.636796172458547582e+00 8.607774818778738404e-26
1.916903992020890568e+00 1.689596048989468580e+00 8.513847153023648465e-26
1.916903992020890568e+00 1.742395925520389577e+00 8.356094435525348552e-26
1.916903992020890568e+00 1.795195802051310352e+00 8.116864478104277162e-26
1.916903992020890568e+00 1.847995678582231349e+00 7.844224933732717963e-26
1.916903992020890568e+00 1.900795555113152124e+00 7.523758473752972371e-26
1.916903992020890568e+00 1.953595431644073122e+00 7.157314251141394214e-26
1.916903992020890568e+00 2.006395308174993897e+00 6.756183527989430763e-26
1.916903992020890568e+00 2.059195184705914894e+00 6.326138166851712607e-26
1.916903992020890568e+00 2.111995061236835891e+00 5.870726437273997425e-26
1.916903992020890568e+00 2.164794937767756444e+00 5.393376053685244256e-26
1.916903992020890568e+00 2.217594814298677441e+00 4.900325106939803837e-26
1.916903992020890568e+00 2.270394690829598439e+00 4.398428189197879100e-26
1.916903992020890568e+00 2.323194567360519436e+00 3.900615597028778424e-26
1.916903992020890568e+00 2.375994443891439989e+00 3.428270863031294554e-26
1.916903992020890568e+00 2.428794320422360986e+00 2.969546100832115616e-26
1.916903992020890568e+00 2.481594196953281983e+00 2.509000536625456916e-26
1.916903992020890568e+00 2.534394073484202980e+00 2.064716776862727361e-26
1.916903992020890568e+00 2.587193950015123978e+00 1.633823222781758864e-26
1.916903992020890568e+00 2.639993826546044531e+00 1.216350294314960855e-26
1.916903992020890568e+00 2.692793703076965528e+00 8.210962583529065137e-27
1.916903992020890568e+00 2.745593579607886525e+00 4.459423434883789157e-27
1.916903992020890568e+00 2.798393456138807522e+00 1.145280166972278943e-27
1.916903992020890568e+00 2.851193332669728076e+00 -1.800073137338040247e-27
1.916903992020890568e+00 2.903993209200649073e+00 -4.385428798747235747e-27
1.916903992020890568e+00 2.956793085731570070e+00 -6.463031028426900292e-27
1.916903992020890568e+00 3.009592962262491067e+00 -8.043137340465344444e-27
1.916903992020890568e+00 3.062392838793411620e+00 -9.126539696221340901e-27
1.916903992020890568e+00 3.115192715324332617e+00 -9.694917204825244270e-27
1.916903992020890568e+00 3.167992591855253615e+00 -9.735763295024135126e-27
1.916903992020890568e+00 3.220792468386174612e+00 -9.260850031692640600e-27
1.916903992020890568e+00 3.273592344917095165e+00 -8.274923653700323042e-27
1.916903992020890568e+00 3.326392221448016162e+00 -6.764636686992260357e-27
1.916903992020890568e+00 3.379192097978937159e+00 -4.782770246928133501e-27
1.916903992020890568e+00 3.431991974509858156e+00 -2.355263996050087259e-27
1.916903992020890568e+00 3.484791851040779154e+00 4.479588362463916384e-28
1.916903992020890568e+00 3.537591727571699707e+00 3.674530360695063673e-27
1.916903992020890568e+00 3.590391604102620704e+00 7.223672551026934171e-27
1.916903992020890568e+00 3.643191480633541701e+00 1.106883641973400477e-26
1.916903992020890568e+00 3.695991357164462698e+00 1.520352288651557602e-26
1.916903992020890568e+00 3.748791233695383252e+00 1.951047733291614757e-26
1.916903992020890568e+00 3.801591110226304249e+00 2.400596667588357450e-26
1.916903992020890568e+00 3.854390986757225246e+00 2.856580649526444054e-26
1.916903992020890568e+00 3.907190863288146243e+00 3.316776349111519126e-26
1.916903992020890568e+00 3.959990739819066796e+00 3.780013544602786477e-26
1.916903992020890568e+00 4.012790616349987793e+00 4.260963253557494536e-26
1.916903992020890568e+00 4.065590492880908791e+00 4.749490431352888106e-26
1.916903992020890568e+00 4.118390369411829788e+00 5.235466311030538560e-26
1.916903992020890568e+00 4.171190245942750785e+00 5.709651308967283869e-26
1.916903992020890568e+00 4.223990122473671782e+00 6.178762905045974303e-26
1.916903992020890568e+00 4.276789999004592779e+00 6.617597551579593775e-26
1.916903992020890568e+00 4.329589875535512888e+00 7.034034453921993004e-26
1.916903992020890568e+00 4.382389752066433886e+00 7.411589039105854804e-26
1.916903992020890568e+00 4.435189628597354883e+00 7.739153469364066785e-26
1.916903992020890568e+00 4.487989505128275880e+00 8.008953041365637910e-26
1.916903992020890568e+00 4.540789381659196877e+00 8.232859574619131299e-26
1.916903992020890568e+00 4.593589258190117874e+00 8.400058904324309062e-26
1.916903992020890568e+00 4.646389134721038872e+00 8.485054945572070703e-26
1.916903992020890568e+00 4.699189011251959869e+00 8.516700880496386784e-26
1.916903992020890568e+00 4.751988887782879978e+00 8.468714704770950480e-26
1.916903992020890568e+00 4.804788764313800975e+00 8.381740915367383801e-26
1.916903992020890568e+00 4.857588640844721972e+00 8.245163012176938972e-26
1.916903992020890568e+00 4.910388517375642969e+00 8.069975962560171699e-26
1.916903992020890568e+00 4.963188393906563967e+00 7.830744305063970655e-26
1.916903992020890568e+00 5.015988270437484964e+00 7.536997159006852686e-26
1.916903992020890568e+00 5.068788146968405961e+00 7.181676930196539239e-26
1.916903992020890568e+00 5.121588023499326958e+00 6.787457893626169477e-26
1.916903992020890568e+00 5.174387900030247955e+00 6.368087788217289350e-26
1.916903992020890568e+00 5.227187776561168064e+00 5.922693664648960709e-26
1.916903992020890568e+00 5.279987653092089062e+00 5.458701693126372062e-26
1.916903992020890568e+00 5.332787529623010059e+00 4.994329618690834509e-26
1.916903992020890568e+00 5.385587406153931056e+00 4.498373547371235343e-26
1.916903992020890568e+00 5.438387282684852053e+00 4.019429697909131224e-26
1.916903992020890568e+00 5.491187159215773050e+00 3.561518001945258445e-26
1.916903992020890568e+00 5.543987035746694048e+00 3.101154566858157330e-26
1.916903992020890568e+00 5.596786912277615045e+00 2.642064391965585916e-26
1.916903992020890568e+00 5.649586788808535154e+00 2.197372891170437303e-26
1.916903992020890568e+00 5.702386665339456151e+00 1.761875406865144065e-26
1.916903992020890568e+00 5.755186541870377148e+00 1.337751239770560775e-26
1.916903992020890568e+00 5.807986418401298145e+00 9.354584277267414080e-27
1.916903992020890568e+00 5.860786294932219143e+00 5.569632390048247937e-27
1.916903992020890568e+00 5.913586171463140140e+00 2.088280926937775320e-27
1.916903992020890568e+00 5.966386047994061137e+00 -1.009443362162684712e-27
1.916903992020890568e+00 6.019185924524982134e+00 -3.718299367602709126e-27
1.916903992020890568e+00 6.071985801055903131e+00 -5.989738829107271250e-27
1.916903992020890568e+00 6.124785677586823240e+00 -7.771842006388941872e-27
1.916903992020890568e+00 6.177585554117744238e+00 -9.038314777944479567e-27
1.916903992020890568e+00 6.230385430648665235e+00 -9.761219499458663742e-27
1.916903992020890568e+00 6.283185307179586232e+00 -9.944174093307733738e-27
1.970151325132581954e+00 0.000000000000000000e+00 -1.281122416434922598e-26
1.970151325132581954e+00 5.279987653092089311e-02 -1.242005571356494896e-26
1.970151325132581954e+00 1.055997530618417862e-01 -1.147888631846525496e-26
1.970151325132581954e+00 1.583996295927626863e-01 -1.002447006476028381e-26
1.970151325132581954e+00 2.111995061236835725e-01 -8.098990303398074649e-27
1.970151325132581954e+00 2.639993826546044864e-01 -5.715688101989410642e-27
1.970151325132581954e+00 3.167992591855253726e-01 -2.920055154925445517e-27
1.970151325132581954e+00 3.695991357164462587e-01 2.845618699208739727e-28
1.970151325132581954e+00 4.223990122473671449e-01 3.853626261949692930e-27
1.970151325132581954e+00 4.751988887782880311e-01 7.694213365254355135e-27
1.970151325132581954e+00 5.279987653092089728e-01 1.174220467088272170e-26
1.970151325132581954e+00 5.807986418401298589e-01 1.598081650127170898e-26
1.970151325132581954e+00 6.335985183710507451e-01 2.030473706567145706e-26
1.970151325132581954e+00 6.863983949019716313e-01 2.480448329952731148e-26
1.970151325132581954e+00 7.391982714328925175e-01 2.945073904784853389e-26
1.970151325132581954e+00 7.919981479638134036e-01 3.408866225966064540e-26
1.970151325132581954e+00 8.447980244947342898e-01 3.893873765239935103e-26
1.970151325132581954e+00 8.975979010256551760e-01 4.384747751820087755e-26
1.970151325132581954e+00 9.503977775565760622e-01 4.885385179968356355e-26
1.970151325132581954e+00 1.003197654087496948e+00 5.368753020710804007e-26
1.970151325132581954e+00 1.055997530618417946e+00 5.836071398841245801e-26
1.970151325132581954e+00 1.108797407149338721e+00 6.279946980537064921e-26
1.970151325132581954e+00 1.161597283680259718e+00 6.714596608267170447e-26
1.970151325132581954e+00 1.214397160211180493e+00 7.102026254070011662e-26
1.970151325132581954e+00 1.267197036742101490e+00 7.447390503339938652e-26
