logE_grb,logE_aft,logr,logend_grb,beta,theta,log_prob,E_grb,E_aft,r,end_grb,snr
50.243737320506476,54.173340710067656,6.156220996078039,1.8024128867051084,0.9427728090466703,0.3225093672892212,-0.7897005108848754,1.7528200022007989e+50,1.4905299606550033e+54,1432916.8711234627,63.4472622034429,8.240907981609507
50.243737320506476,54.173340710067656,6.156220996078039,1.8024128867051084,0.9427728090466703,0.3225093672892212,-0.7897005108848754,1.7528200022007989e+50,1.4905299606550033e+54,1432916.8711234627,63.4472622034429,8.240907981609507
50.243737320506476,54.173340710067656,6.156220996078039,1.8024128867051084,0.9427728090466703,0.3225093672892212,-0.7897005108848754,1.7528200022007989e+50,1.4905299606550033e+54,1432916.8711234627,63.4472622034429,8.240907981609507
50.01695206184285,53.961449419921784,6.299629217229098,1.8619301055157045,0.9761164986276707,0.38099082515875493,-0.7982316470059577,1.0398053840228318e+50,9.150596807096499e+53,1993559.5690181823,72.76626865369936,5.728251130709549
50.01695206184285,53.961449419921784,6.299629217229098,1.8619301055157045,0.9761164986276707,0.38099082515875493,-0.7982316470059577,1.0398053840228318e+50,9.150596807096499e+53,1993559.5690181823,72.76626865369936,5.728251130709549
50.01695206184285,53.961449419921784,6.299629217229098,1.8619301055157045,0.9761164986276707,0.38099082515875493,-0.7982316470059577,1.0398053840228318e+50,9.150596807096499e+53,1993559.5690181823,72.76626865369936,5.728251130709549
49.72096753515797,54.78894684553656,6.5547704710686565,1.7349491592477704,0.9137470472473903,0.24655197989021252,-0.8102020308180825,5.259779464594024e+49,6.151015841742039e+54,3587322.909694474,54.31867395287088,7.4049607104227215
49.72096753515797,54.78894684553656,6.5547704710686565,1.7349491592477704,0.9137470472473903,0.24655197989021252,-0.8102020308180825,5.259779464594024e+49,6.151015841742039e+54,3587322.909694474,54.31867395287088,7.4049607104227215
49.72096753515797,54.78894684553656,6.5547704710686565,1.7349491592477704,0.9137470472473903,0.24655197989021252,-0.8102020308180825,5.259779464594024e+49,6.151015841742039e+54,3587322.909694474,54.31867395287088,7.4049607104227215
49.72096753515797,54.78894684553656,6.5547704710686565,1.7349491592477704,0.9137470472473903,0.24655197989021252,-0.8102020308180825,5.259779464594024e+49,6.151015841742039e+54,3587322.909694474,54.31867395287088,7.4049607104227215
49.72096753515797,54.78894684553656,6.5547704710686565,1.7349491592477704,0.9137470472473903,0.24655197989021252,-0.8102020308180825,5.259779464594024e+49,6.151015841742039e+54,3587322.909694474,54.31867395287088,7.4049607104227215
49.69622303479522,54.766555353018546,6.674921137975887,1.7738036012031708,0.9758660668433627,0.13555824109012438,-0.8120949604267574,4.968474152088218e+49,5.841916605167441e+54,4730653.488706927,59.40234656381066,6.238109265643698
49.61582320223345,54.66335646713142,6.688264824079918,1.461011575034769,0.9683465247454849,0.3326839992280963,-0.8153468765738452,4.128793879183308e+49,4.6063450537247435e+54,4878258.658733712,28.907569272450107,12.588486807290632
49.61582320223345,54.66335646713142,6.688264824079918,1.461011575034769,0.9683465247454849,0.3326839992280963,-0.8153468765738452,4.128793879183308e+49,4.6063450537247435e+54,4878258.658733712,28.907569272450107,12.588486807290632
50.3009238226006,54.62467910262487,6.509714230704441,1.592239366622162,0.9578337944080402,0.38391705765490036,-0.8239390894562555,1.99951111473591e+50,4.213850297051412e+54,3233807.997143597,39.105637182409005,16.094689099024613
50.3009238226006,54.62467910262487,6.509714230704441,1.592239366622162,0.9578337944080402,0.38391705765490036,-0.8239390894562555,1.99951111473591e+50,4.213850297051412e+54,3233807.997143597,39.105637182409005,16.094689099024613
50.3009238226006,54.62467910262487,6.509714230704441,1.592239366622162,0.9578337944080402,0.38391705765490036,-0.8239390894562555,1.99951111473591e+50,4.213850297051412e+54,3233807.997143597,39.105637182409005,16.094689099024613
50.0980406982994,54.21865429586717,6.133978830948113,1.7634609379173574,0.9888411615418288,0.17294734953257804,-0.8310635380171332,1.2532586139294745e+50,1.6544524731902298e+54,1361378.3224454331,58.00439988328365,13.156284595690007
